symbol,PER,ROE,SMA20_diff,RSI
PD,16.657143,-0.26633,-0.1251979046776528,27.98633912478265
RVLV,27.642859,0.11694,-0.0712073992748079,36.24420664986607
BAK,16.657143,0.044710003,-0.0691307117335677,44.79637974879097
SDRL,4.32833,0.12751001,-0.1513001636845093,31.59174027707077
NVEE,49.2,0.03484,-0.116430925694342,31.82345617750525
HIMX,15.203703,0.09782,-0.1627475418368543,24.43438962842407
CRTO,10.7745905,0.13453001,-0.1624380615314632,24.96454767990754
VYX,16.657143,-0.22141,-0.1285104170828691,33.97548238633698
STBA,10.51585,0.09836,-0.092952422903982,24.975234674583437
TFIN,157.2162,0.01353,-0.1459322795203123,21.30909312855114
WULF,16.657143,-0.56118,-0.1679775937713681,29.889302528952243
LQDA,16.657143,-2.0397902,-0.0558300756591315,33.583214076402314
EVO,16.657143,-0.20507,-0.0470482236551184,32.82442803663784
KN,60.037033,0.026819998,-0.034655939943112,38.08180697226125
GBX,7.0944,0.13316,-0.1811513701090395,20.79039148369681
SII,29.963732,0.14986,0.0761289810276675,58.91677738273021
IMAX,58.630432,0.09874,-0.1535059824726198,19.935009650395315
ADEA,19.166666,0.20432,-0.0961449587290889,32.02725981419435
JAMF,16.657143,-0.06479,-0.0915369682706282,32.08191509531454
MESO,16.657143,-0.2131,-0.1745695437860591,20.02820938975067
NBHC,12.643599,0.08719,-0.0961385185962986,23.264555511142248
TALO,36.090908,0.00955,-0.1617466406652021,34.55099290260257
BTX,39.941177,0.044710003,-0.0395525488218775,35.627520177766826
UPBD,10.741783,0.19178,-0.0985685245766304,29.11657030947802
UVV,11.814741,0.098290004,-0.034399392649647,41.111105371545065
SILA,38.73016,0.02475,-0.0229675933381271,44.33960741340615
TNC,20.290503,0.110139996,-0.0973129855184726,27.353683351576365
UMH,137.25,0.03418,-0.0669438476044971,32.494276038275345
RBCAA,11.54876,0.119849995,-0.0423345146202473,33.4222835921891
INDV,16.657143,0.044710003,-0.0466223935426043,36.585368375103286
WT,25.324324,0.14249,-0.0475637800073744,39.28571951540947
ARIS,28.13253,0.08028,-0.1721687578371408,30.395599554996597
ELME,16.657143,-0.01285,-0.090846512297816,24.99997750766988
STEL,12.613208,0.07229,-0.0688539514774088,27.575764318905016
FSCO,7.489362,0.044710003,-0.0770052994228648,34.220529438452246
AAUCF,16.657143,-0.19912,0.1756341470181718,68.47228345691897
GRAL,16.657143,-0.62223,-0.1236365635458294,30.573804492169472
KRP,327.0,0.02767,-0.1039346676215318,29.8872174516838
FLYW,275.75,0.00627,-0.1118977923667212,29.268286379310084
GPCR,16.657143,-0.22850001,-0.1301731705494751,27.43208226772852
CDRE,34.410526,0.13073,0.0128374169467911,46.14643983936394
KLC,16.657143,-0.10049,-0.1563636013195275,30.482759146854804
EOSE,16.657143,0.044710003,0.0527625776867481,47.54098648987737
ARLO,16.657143,-0.21341999,-0.0989345454806383,29.735235916890872
GDRX,53.42857,0.04427,-0.0090796829046262,44.76190951946393
SKE,16.657143,-1.3737601,0.1249072378941364,60.78798521071722
BXMX,6.009009,0.15222,-0.0226998288469677,40.42553137524105
BTT,35.516663,0.02155,-0.0144418408123474,34.41570073368612
ERO,79.5,0.02626,-0.138362986400684,28.49873128581359
COUR,16.657143,-0.10828,-0.0073825064406214,38.84892185049885
CGAU,38.611107,0.026300002,0.0757588274143998,60.49383878890346
MBC,12.727273,0.08021,-0.0564000089002734,37.685940929238456
SPHR,16.657143,0.044710003,-0.1290089161381379,36.66339013202381
WWW,18.177778,0.26648,-0.1496889414374706,35.543774257583394
ADPT,16.657143,-0.61030996,0.0114971956100814,41.40811913506086
IBTA,27.245989,0.26944,0.073218511855553,65.33892431383421
SPRY,16.657143,-0.069120005,0.1010971985689773,61.50793725881401
CCEC,39.279663,0.02724,-0.1097455314884576,27.427607602535574
EVEX,16.657143,-1.48977,0.0494185748830912,48.13083700867521
DXPE,17.504166,0.19447,-0.0392260330498645,35.67032021622819
LUNR,16.657143,-1.6068699,-0.0094945136119525,37.96147662109468
ARI,16.657143,0.00557,-0.1197752149839058,25.354865496644123
GO,78.17647,0.01429,0.0627439111180116,65.65420487862268
WS,11.953488,0.106709994,-0.0524401167693231,36.86723647886232
ZD,17.657143,0.04118,-0.1637373818639204,23.401082205417424
DYN,16.657143,-0.64014,-0.3067454473966323,21.512248974977997
EPC,16.023392,0.05527,-0.0030600566211737,50.84075221613752
ARR,16.657143,-0.00107,-0.1635748877280601,12.478954427417747
SUPV,15.096154,0.15952,0.0023738523082073,45.1682971637655
CLDX,16.657143,-0.23202999,-0.0784721295006232,30.64832439021511
NAVI,25.48077,0.020920001,-0.1194113210912508,29.065738863457568
STGW,16.657143,0.02555,-0.1044260311159412,28.1250005820764
NEOG,16.657143,-0.16714,-0.3097049724449651,23.202607707966123
VSAT,16.657143,-0.10932,-0.1456389711045626,30.51317737339278
VBTX,11.754902,0.07072,-0.1203252799250156,24.324322489714405
DSL,4.7777777,0.044710003,-0.0555674975551781,33.33333333333333
DOLE,11.373983,0.099130005,-0.0443130094075408,44.89164132392453
LADR,12.560976,0.06752,-0.1037967378323271,22.990996886521643
TCBK,11.466473,0.093839996,-0.0773242766137401,22.597151850595026
GSG,4.7804875,0.044710003,-0.0376158693875323,37.25868157198036
CIFR,16.657143,-0.18493,-0.0694096951235584,36.267610333830405
CET,4.527094,0.1993,-0.0292250405131658,35.01095160425977
DX,15.0,0.060060002,-0.119643302225335,17.287233625996464
VERA,16.657143,-0.39494,-0.0840972589925564,36.00237343875414
HOPE,12.846155,0.04441,-0.0990011435836352,25.786157018509627
IAS,27.034485,0.048,-0.1685198895088067,21.718360275782715
OMCL,61.369564,0.01732,-0.0739035982591743,32.5375698202251
BSTZ,2.423664,0.044710003,-0.0446001286299166,36.89320164674193
TIC,16.657143,-0.19282,-0.1470998069249837,21.23893674608044
CRI,6.9600883,0.19308001,-0.0593176327029925,39.030302413786295
BHE,24.881945,0.04838,-0.066835985453695,31.494613460055547
PGRE,16.657143,-0.014780001,-0.0040895324096401,47.11538858314776
DNN,16.657143,-0.20117001,-0.0321389347772239,34.37499301507924
GTBIF,25.761906,0.02865,-0.1002410115386761,33.05440031762531
CCB,25.371681,0.12778,-0.0730367932459844,34.22074204404228
LUXE,16.657143,-0.087060004,0.0289221239125777,49.44751432158057
PZZA,17.827005,0.044710003,-0.2058607311163315,20.81470675904795
MNKD,41.199997,0.044710003,-0.0662258546545297,20.61857038430587
DMLP,13.473171,0.33780998,-0.0401827617305508,37.48473521141553
GSBD,25.581394,0.03269,-0.1031946382033342,24.691605141519855
FLNG,12.0,0.12694,0.014630145973147,49.54818264807654
CRCT,19.193548,0.12869,-0.0502088226766434,40.44116787706951
NTST,16.657143,-0.00879,0.0099957786567409,53.95683700034614
TPB,27.275093,0.28326,-0.0329591500892318,37.901992667954005
ANIP,16.657143,-0.045739997,0.0267309132370506,55.526855575544175
MNSKY,12.564103,0.34055,0.0496594832110581,100.0
PX,70.0625,0.04938,-0.0658756658462653,33.77112261881288
YUBCF,34.97561,0.2448,-0.0961330988444117,0.0
SPT,16.657143,-0.36953,-0.1325258751932754,23.955430028289683
RDFN,16.657143,0.044710003,-0.1841804444500461,22.832981569284343
WABC,9.613227,0.15542,-0.1080554607397471,18.749994563630608
LGIH,6.645161,0.09357,-0.146719646314746,26.61385267526839
ETNB,16.657143,-0.69295996,-0.2413225131225811,29.43182087264779
DRD,14.20909,0.24454,0.1092783122022645,65.15957369233425
AZTA,16.657143,-0.085810006,-0.2041239263686876,21.957151694782567
ALEX,19.449438,0.06469,-0.0430002762945008,35.12748441701031
BTE,5.6551723,0.07904,-0.1950617354883869,32.33532284419748
TDOC,16.657143,-0.54488,-0.0947118744609978,24.59547544828864
ADNT,16.657143,-0.0817,-0.1871507597345116,30.860209264896422
MD,16.657143,-0.10012,-0.0568105442050901,38.84758960679739
KMTS,16.657143,0.044710003,0.0113717010936125,49.1085928823758
CRAI,24.99461,0.23211999,-0.0291823780734762,35.65400836335789
PLAB,8.285107,0.14291,-0.0985142113786193,31.74129523191364
MLNK,16.657143,-0.064899996,-0.0891652975880151,22.02730668300616
AMC,16.657143,0.044710003,0.0177678226996893,43.1578981711279
HDL,28.357143,0.11793,-0.1643845452589414,27.21510306305575
BLBD,11.996895,0.73025,0.0156325050815461,45.103320776471286
EH,16.657143,-0.38021,-0.2839965522456966,4.171107373250791
DSGR,1344.0,0.00179,-0.0299858568763501,38.16964452021799
CMPUY,41.73729,0.04084,0.0,35.78946966873973
LOB,20.73077,0.060739998,-0.1067148750937719,32.42349070983974
CMPO,16.657143,0.044710003,-0.0320646201791323,35.344827113716846
OCSL,117.50001,0.00602,-0.0914568923416774,26.801794883966394
LUCK,16.657143,0.044710003,-0.0373654575242648,36.89515220191152
ROG,72.67778,0.013359999,-0.1680165396041917,26.67214820266373
ASTH,33.27397,0.081,0.0674836181851289,56.40211620989167
COMM,16.657143,0.044710003,-0.3059285432277487,16.847818375816004
GAM,4.9278445,0.16532,-0.0107488175387641,42.60222466325017
CTS,20.137054,0.11394,-0.0846329980867815,27.67092486984174
ATEN,25.417912,0.24358,-0.0423739138222014,37.48006201893015
BOW,26.184397,0.14396,-0.0297459504161629,44.96373731021029
CMRE,3.4016395,0.121479996,-0.0800246130462236,35.746593970903334
SCL,22.216326,0.046529997,-0.1084444635630151,25.920674095661752
MODG,16.657143,-0.45999,-0.0238966381844772,41.75257826981587
EXPI,16.657143,-0.06437,-0.0602025155708938,32.66478087191473
SONO,16.657143,-0.15804,-0.2258189351175726,15.816328847604822
BY,9.617101,0.1108,-0.0950313987224442,25.60819035314279
AHCO,15.137931,0.05899,-0.1381369662047599,30.47404058345907
SPH,13.213793,0.12628001,-0.0396204625078364,39.99999999999999
JBGS,16.657143,-0.082320005,-0.0080678614561998,45.43569386547713
XHR,52.636364,0.01907,-0.140214770862858,26.095455862666228
BST,4.52799,0.044710003,-0.020371300284022,39.32681981073128
CBRL,35.431248,0.078,0.043127093791821,50.4726386254942
SHCO,16.657143,0.044710003,-0.1554981343928927,29.411760898292243
NRP,9.195424,0.30603,-0.0692777899425747,37.40310994666459
SEDG,16.657143,-1.23296,-0.1820905983469632,32.75058180057553
LEG,16.657143,-0.50307,-0.1222328934615323,30.20594141685983
EFC,9.064749,0.096140005,-0.0942862528834983,24.06944782486832
TWO,16.657143,0.00708,-0.1398933920569086,17.255328924781736
AGLY,16.657143,0.044710003,0.0,35.78946966873973
AORT,16.657143,-0.07263,-0.0305518931632843,38.23529741756041
DVAX,16.657143,-0.10451999,-0.1344489318519301,21.786479926498487
SAFT,16.657143,0.08753,-0.0291625093190448,38.99556943445067
PCRX,16.657143,-0.122700006,0.0071765194800757,48.84678441221363
NVAX,2.6363637,0.044710003,-0.1481319701432975,33.21101222452815
DGII,28.460176,0.07299,-0.0616996887956131,35.10466461987549
VRTS,9.908606,0.14207,-0.0992964902447289,29.191237193519925
GIII,6.4928575,0.11978,-0.05900750814911,36.04985732374307
EVRI,88.12501,0.05806,0.0068077466176594,50.94341999193873
ANDE,10.728705,0.10642,-0.0862426191508418,33.089994852933145
SA,16.657143,-0.01461,0.0898135228386593,55.50081453819529
JBI,22.38889,0.09509,-0.1428182047759907,20.350875196988127
BRDG,16.657143,0.033180002,-0.0638342766701589,35.368052325038875
BHLB,10.093495,0.09689999,-0.0971277626102729,20.44115296439361
QQQX,3.7541983,0.044710003,-0.0207999594791663,40.99307253454759
EOS,4.2485876,0.24642,-0.0118886588402393,39.48439634324764
ARHS,19.92683,0.18388,-0.087786132923992,34.24878862967731
DEFT,90.0,0.498,-0.0962679853405703,35.47008351069536
TILE,13.438356,0.18216999,-0.0331166726247419,38.472823804789634
MFIC,10.608333,0.08641,-0.107380618744021,29.878045943858798
USPH,33.894493,0.06632,-0.0326608315694201,38.08199630449498
QCRH,10.17594,0.117010005,-0.0924720998657922,21.7487807545199
MVST,16.657143,-0.2176,0.1710949592598771,66.08391666687507
PRG,5.8172483,0.33883998,-0.0413696945925044,39.61473960261068
EIG,11.820389,0.09844,-0.0381291810365357,38.13907528121119
THS,219.79999,0.00435,-0.0974939325210021,35.67192230679228
OCUL,16.657143,-0.57192004,-0.0085755985848053,45.44643070776856
HPK,10.647727,0.07855,-0.2388118637335201,28.44444609277025
NGVC,28.044943,0.23379,0.1187047753706681,73.35397780325505
PRA,27.891567,0.03605,0.0539647699240551,58.53651161384264
NMM,3.2437398,0.112320006,-0.142142643607847,22.60140758164387
CLMT,16.657143,0.044710003,-0.1649814676963494,36.2823042972036
YALA,9.272727,0.20973,0.1167126235696195,59.999993064188
IRS,8.031088,0.15796,-0.0167846863724188,43.54839453960035
LC,22.40909,0.03858,-0.106058415908735,30.524643687411327
CMRF,16.657143,-0.14468999,0.0185873654966586,71.70588512995475
AMPH,8.865942,0.19896,-0.1082402973015295,28.326604413745684
IMKTA,18.3211,0.04,0.0028141433868356,56.25906291294509
INVA,16.657143,-0.08844,-0.0028741091391174,53.42961432288743
VECO,18.113209,0.08509,-0.0586778738991035,35.193134364706694
DCOM,42.86441,0.02478,-0.1103801070758512,23.468198824158197
SCS,9.892158,0.13128,-0.0465625085537029,44.07821346550384
NMFC,10.707071,0.08091,-0.1250414458434177,25.000006622735853
NMZ,4.3744683,0.22534001,-0.0743338783718755,24.24235454311265
MLKN,37.883724,0.02411,-0.1042336005649735,36.70102975208594
GDYN,98.76923,0.02422,-0.1243285491124938,25.948395938417804
AIV,16.657143,-0.22815001,-0.0917249894410655,29.166687739005468
INOD,33.777775,0.69378996,-0.0411808810841231,33.53991991498911
BFC,16.807636,0.10875,-0.0154866826388225,40.52978617730468
PL,16.657143,-0.25684,-0.1313878377217639,33.72548682283494
KALU,22.826797,0.07062,-0.0906335189611583,29.04476817441392
BFS,22.183674,0.12387,-0.0646489112964594,31.6666422161489
KBDC,8.824859,0.044710003,-0.0556594696286546,34.71095109104333
ATUS,16.657143,0.044710003,-0.0995907443556295,34.81480788137843
VTEX,88.42857,0.05614,-0.004267411536497,50.42735025318232
SFL,20.682926,0.050869998,-0.0331267066845188,42.187493247911945
EVV,6.532895,0.12911999,-0.0334786038574849,35.63360357130222
PLSE,16.657143,-0.77864,0.014451572304458,49.8098936985708
PEB,16.657143,-0.00168,-0.1346006532170529,33.33521782122088
NFJ,8.729927,0.09607001,-0.0576939253863007,32.601894372995304
ARRY,16.657143,-0.49111998,-0.1553484219857299,29.900344225653868
MMI,16.657143,-0.0109399995,-0.0867607150570151,23.174284855726825
WBTN,16.657143,-0.12597999,-0.0078488951357376,41.89944223370775
CNNE,16.657143,-0.13817,-0.0438135001725508,37.74372826173291
CSWC,14.013605,0.08607,-0.1056489977800874,29.68553941973421
CSR,16.657143,-0.01506,-0.0779409507112202,28.73760898934273
FVRR,70.33333,0.04848,0.0092575980602955,44.30605417006901
UP,16.657143,0.044710003,-0.1429004289377226,30.826138147566724
TV,16.657143,-0.07484,-0.0144927259804546,45.16129590470027
FUBO,16.3,0.21448,-0.0507910385026947,38.33333245030165
RLJ,27.384617,0.029059999,-0.1145801036645901,32.068969348403144
EVGO,16.657143,-0.26539,0.0140318233180668,45.60000335693424
PMT,13.139785,0.06373,-0.1102822437306668,22.27414115657973
CIM,8.596026,0.08088,-0.1367717895924346,25.241818247397944
VRDN,16.657143,-0.51949,-0.1177657583183357,29.12621314276818
CMPR,7.243568,0.044710003,-0.0052950846655294,50.75499622339305
AVAH,177.33334,0.044710003,-0.1478459392816163,23.41462053052224
DK,16.657143,-1.03325,-0.157468366257681,30.486484571086137
SAFE,9.931506,0.0444,-0.1876162774209129,25.97960083873042
TBLA,86.5,0.01345,-0.057882833907954,38.93804954972632
ALX,27.716322,0.20165001,-0.0232022270074195,38.510629124796864
AUPH,29.925924,0.11229,-0.0824665782671814,28.94736936453737
FSLY,16.657143,-0.15782,-0.1378903494712248,28.78049257041256
TXG,16.657143,-0.22028999,-0.1148192918512916,32.078318465929215
FPF,3.9670327,0.044710003,-0.066072349762548,27.010182127415533
DEA,51.70732,0.01362,-0.1994069766914192,14.326680331374746
ARMN,39.9375,0.0309,0.1461687288628357,65.28302273830215
UNIT,16.153847,0.044710003,-0.1099150909070648,32.12669029133252
PEBO,9.288889,0.101789996,-0.074026157445794,23.35874892010329
UTZ,37.151516,0.02458,-0.0269943628854851,43.64520914378365
MRTN,49.96154,0.028250001,-0.0151012975647084,41.02563397183665
DAO,54.47059,0.044710003,-0.1123602997111786,34.79532253431972
BBSI,21.071795,0.25864,-0.0169030995574622,38.87468505697689
MRC,24.76,0.096,-0.0894164406537528,30.02207556639428
BLFS,16.657143,-0.025179999,-0.0830489793171165,35.8974417086973
HLIO,26.693693,0.0427,-0.1342610570025816,25.486539852968814
JFR,8.5,0.044710003,-0.0362907759530835,37.56345252946247
DEC,16.657143,-0.16369,-0.122104418545316,33.17829597197587
IGIC,8.365942,0.20628001,-0.0212385714799131,40.31166858805354
HCSG,25.81818,0.08372,-0.0499805092116369,39.52569587134367
AMTD,1.4029167,0.03579,-0.0335444871084257,41.72184044977439
PGY,16.657143,-0.62582,-0.1186425251584551,27.810657899637377
WOOF,16.657143,-0.08861,0.1861265140421368,67.18146675496439
PTA,4.3752866,0.044710003,-0.055273590579785,31.42714572225168
AAMI,12.230124,2.3062,0.0248179872099902,47.98694783909198
ESTA,16.657143,-1.86681,-0.1833878346005033,32.75206385467676
ATRO,16.657143,-0.01354,-0.0723393941796225,28.22221718305316
OPK,16.657143,-0.03042,-0.1458646813433129,15.789463777618138
SABR,16.657143,0.044710003,-0.1969407460704583,26.37795367977928
MLYS,16.657143,-0.56306,-0.0779288083846822,37.7325056105441
MDXG,24.555555,0.22292,-0.0931388617446619,25.95419305499388
OBK,13.765432,0.06753,-0.124239933328488,17.190573016591415
VRNT,16.153847,0.06406,-0.1516867362734375,20.97701362045869
MSEX,23.73444,0.098009996,0.0034476337673137,55.6237115546484
FOXF,16.657143,-0.23423,-0.1498766442067582,33.126058799377574
HLIT,19.866667,0.124510005,-0.0635136718798335,31.510416407965963
PFBC,8.81018,0.17212999,-0.0575609222651361,26.24373196580281
GRPN,16.657143,-0.84933996,0.0775191169908498,59.88805711229482
GIC,16.58228,0.22295,-0.0015614691167636,45.08197239117307
TRS,33.01299,0.04637,-0.07976523429764,34.668337214807295
NBXG,3.453581,0.044710003,-0.0387635124675862,36.88888879316992
CWH,16.657143,-0.17262,-0.2204309608734416,22.67327339412361
CGBD,10.5419855,0.06929,-0.1146614099327297,27.992951538891617
PARR,16.657143,-0.0495,-0.0340728401753394,46.077208685968266
XPEL,20.052326,0.22475,-0.1278080271766272,29.3879843848475
KRNT,16.657143,-0.011510001,-0.0393305037845055,36.97233664231951
CTOS,16.657143,-0.037550002,-0.208265592961206,22.64150985834563
RNP,11.010417,0.09177,-0.0512282690818255,36.85682274806297
VET,16.657143,-0.01163,-0.1838102080881819,30.12704637557043
UDMY,16.657143,-0.2717,-0.2032913440744848,23.01587234008332
MXL,16.657143,-0.39358002,-0.1479043789206081,33.677300224909686
AGL,16.657143,-0.42972,0.2520665330418954,71.58272505164591
IART,16.657143,-0.018550001,-0.1916452685103655,19.393289646859515
FSUN,11.527687,0.085489996,-0.1026780156040757,21.047465433097912
AAOI,16.657143,-0.68445,-0.3170879539914831,22.417248783455435
RES,12.555555,0.071880005,-0.0708389177296791,39.00928377737395
BCSF,8.827586,0.09871,-0.1109306558419484,23.88348802610884
BBAI,16.657143,-1.5002201,-0.0794430938744592,34.199136656550564
PFLT,11.847058,0.07586,-0.1113185222647749,24.332330921804385
NEO,16.657143,-0.08565,-0.0082468955718797,40.23255463224094
SBGI,6.9264708,0.43956003,-0.109055960409333,29.61374163488891
DCO,29.072962,0.052529998,-0.0390203227243367,36.89568825503706
WGO,16.657143,-0.00449,-0.0832633419484655,41.37622577901695
HROW,16.657143,-0.3731,-0.0693811255297012,31.426780367476823
INVX,7.045,0.21214001,-0.10648064278581,34.578443334640184
ACDC,16.657143,-0.18406999,-0.3041946872294747,30.091980707204087
MFA,9.434343,0.07372,-0.1770240661351383,19.863993243544613
OCFC,10.862746,0.05526,-0.101533972212199,24.137927660041683
WTTR,23.941177,0.04557,-0.1683413516884137,26.36362507713568
PNTG,36.539474,0.11412,0.0253405329969077,59.57446520695911
EXOD,26.51515,0.20561,-0.0165323924115594,39.1204922529848
NUTX,12.951416,0.78918,0.8774796135722462,83.09152580178791
MAUTF,16.657143,-0.54267,0.2117039889402889,73.10574846859237
RDWR,86.29629,0.03337,-0.0459224681430861,34.883731818888606
EVH,16.657143,-0.09242,0.025509912752427,55.9321940749989
LILA,16.657143,-0.39609,-0.1676356135599112,22.13739249319687
NSSC,23.032787,0.27482,-0.0530078731286764,32.764499268849605
ALGT,16.657143,-0.17021,-0.0974978207678014,36.77910408977948
FWRG,92.76471,0.01859,0.0332234209085103,50.454556094718974
AIUG,16.657143,-2.14365,0.1200790775231487,88.23530401738157
FOR,5.744681,0.107930005,-0.0836484236912854,30.74792602343608
PRCH,16.657143,0.044710003,-0.1607533566951046,36.685816282441145
ARDX,16.657143,-0.36256,-0.0910943415764068,29.533682980918613
LPG,10.070092,0.087139994,-0.0389518526618585,38.988099595916566
GRC,21.408283,0.120579995,-0.0475512954026174,39.668037240242064
THR,16.866241,0.110319994,-0.1041602606968009,26.782754528293296
GYRE,434.00003,0.12117,-0.1109009186444373,38.68808497532033
EXK,16.657143,-0.14406,-0.0499155939593759,37.63066086309855
WVE,16.657143,-1.05502,-0.2987899358332235,18.42858074149117
BASE,16.657143,-0.57862,0.0346938868587123,54.15204691408286
MOMO,7.896104,0.08878,-0.1081638874945084,22.321240740326303
NVGS,11.015748,0.07751,-0.0427569592805854,37.81942388350297
PDX,4.2881355,0.044710003,-0.1125072959509892,30.9806763565105
PENG,16.657143,-0.0053399997,-0.0647440836952128,36.22540557167475
FLNC,16.657143,-0.05849,-0.1438567968424823,31.847127519169533
JKS,16.657143,-0.090579994,-0.2446306968542403,21.21212096191148
MUC,170.83334,0.00466,-0.035521112334935,36.50791222899144
BTZ,15.217391,0.05939,-0.0484834431852973,30.319147016346378
HLX,11.163636,0.05644,-0.1721769761353885,29.4230782633
KUBR,620.0,0.13418001,-0.0364277250566307,0.0
NTLA,16.657143,-0.57918,-0.0575816521587799,34.7999907836886
CECO,21.007692,0.18537001,-0.0902997784310443,26.61449017435628
PPTA,16.657143,-0.22836,0.0966904645263034,55.26315944871137
CDNA,15.133929,0.19535999,0.0221159371141876,45.14562174156293
BRKL,12.621952,0.060100004,-0.0948214655997476,22.448997022472057
BBDC,9.62766,0.08236,-0.0864938709589341,28.46974611895206
PAHC,29.794872,0.11861,-0.1530960320299068,23.11320319723903
BBN,81.631584,0.044710003,-0.0427058146001205,27.804844523903
COLL,23.655737,0.19226,-0.0864725175287904,31.049827091435105
TRIN,6.488789,0.17562,-0.0960906408815943,25.68998653426202
PRLB,61.366665,0.02221,-0.0144408950121502,42.22368565885954
DQ,16.657143,-0.09329,-0.2084598886345418,25.319400605145688
UCTT,32.14516,0.042940002,-0.1007927385859733,33.870963772426435
AMSC,158.00002,0.03531,-0.0409462611849513,36.713548933783954
NNE,16.657143,-0.45551997,-0.1386266737562282,23.432338525281395
SBR,12.422139,7.9857597,-0.0242040124815018,42.03281891931047
ACEL,22.897959,0.18257,0.0847189325027985,63.957592171920126
CTBI,10.609603,0.115430005,-0.0814868664025222,21.02074226261169
XPRO,13.305085,0.04907,-0.167059578339011,29.25696676696485
CVAC,4.4945054,0.33039,0.1055276618578232,55.02645562715681
STAA,16.657143,-0.19139,-0.0225585267817938,41.940798193541184
GOTU,16.657143,-0.36061,-0.1575958126280614,27.77777567532077
ASTE,58.71212,0.02317,-0.0233110053688752,37.880023217701805
UUUU,16.657143,-0.1599,0.0430148741609139,44.88636779267984
AMAL,8.800595,0.15405,-0.0802116580621932,25.64800834545804
WLFC,9.006873,0.18346001,-0.1343346562316407,19.37052829370529
RDW,16.657143,-1.9285699,-0.0548765139668159,38.30439352553588
AGRO,10.555556,0.044159997,0.0195188087477779,53.53159126434191
FBRT,16.208954,0.049099997,-0.1225548242987809,20.562005246686297
RCUS,16.657143,-0.63166,0.0031271530163434,41.75438936984378
BJRI,44.213543,0.06014,-0.0482013984251697,35.65158809618805
SSYS,16.657143,-0.13005,-0.0705521198549422,29.80768172698251
ECC,8.72093,0.09512,-0.083082867917404,38.51529890784296
SBH,4.982955,0.29745,-0.0235206447345121,44.670050515686
AWF,6.108571,0.15935001,-0.0428125563966525,34.18140832070502
BLND,16.657143,-0.41625,-0.1102738925758433,28.98549948437657
NXTT,16.657143,0.80544996,-0.1603439551831154,29.411755424879143
BELFA,19.703363,0.12836,-0.0642701196273606,36.969696725796005
FMCXF,16.657143,-0.02813,-0.0656024481787097,32.14286550575281
EEX,448.0,0.016239999,-0.0751295615789024,37.90849938859729
UXIN,16.657143,0.044710003,-0.0911507767938028,36.67711149684942
TMP,11.742249,0.10456,-0.0929360032932351,26.638899624890342
KSS,7.6326528,0.02833,-0.1581608141839014,32.68734229799372
ECPG,16.657143,-0.1305,-0.1178240595483927,33.30157449333518
CNOB,12.38587,0.06222,-0.0956768786036411,30.483266418691212
DSP,103.69231,0.04682,0.0222108386430446,49.02506715899997
SYRE,16.657143,-0.65819,-0.2275844529296203,23.33333059074033
PHVS,16.657143,-0.52196,-0.1797395623932437,20.84034230326546
SLRC,10.135802,0.08858,-0.1009303687847775,27.079292435993565
SDHC,9.685393,0.29733,-0.0398648169042745,40.680110981659205
KW,16.657143,-0.059809998,-0.1742585546660658,23.047558804235777
ULCC,12.233333,0.12903,-0.2780247744522078,22.019463308774093
GSL,2.3247864,0.27253,-0.0939190910707591,29.42478748696344
AMSF,18.705645,0.16892,-0.0539286087076732,31.78607832328912
SCSC,14.125899,0.0732,-0.0804699317757682,26.39004569722698
SNDX,16.657143,-0.937,-0.1049265316067167,34.970760677472455
AVDL,16.657143,-0.34647,-0.0195327730031055,37.08206629660812
CNL,16.657143,-0.78393,0.1190482978321111,49.407785793378245
CRSR,16.657143,-0.12599,-0.2814232138799117,17.744607409955464
CABO,16.657143,-0.01095,0.0204804560798633,54.79777681126551
AOD,4.373057,0.21247,-0.0590575479548986,32.92180648991692
GMRE,206.66667,0.0143,-0.1427266441027233,26.688103386893445
OCS,16.657143,-0.85159,-0.0711730898030529,31.98992180111351
EVLV,16.657143,-0.33835,0.0859728273171473,56.44171213806631
ETW,8.217822,0.11088,-0.0350877329547354,37.23851137207729
INMD,6.3811655,0.24500999,-0.1349340027678731,26.10208851359013
REAX,16.657143,-0.53238,-0.0017928205823998,43.46289716927119
XIFR,16.657143,-0.05834,-0.0350683755455861,42.72517336275847
UTL,18.469177,0.09073,0.0022360657864999,55.86061610719713
TSAT,16.657143,-0.12337,-0.1096188455840531,25.02963972573977
AMWD,8.756173,0.110860005,-0.0157868050081852,42.75700322341953
NTGR,34.279762,0.04778,-0.0326026788130183,41.11014006692099
HSII,118.74999,0.01714,-0.0279499509438601,36.0563366106375
IE,16.657143,-0.34377,-0.098780976526423,36.11111137391816
DAVA,35.375,0.02864,-0.0940748639627925,37.642927371314
SBSI,9.618556,0.1103,-0.0671097116348615,23.75415357011302
UVSP,11.045112,0.08931,-0.0927510100324742,24.99999393492564
TRNS,58.165604,0.05669,0.1086041588091431,70.45549745759686
QNST,16.657143,-0.00294,-0.1231407845510083,21.468930358749876
FMBH,10.376855,0.096549995,-0.0882102377913165,26.40075462658181
GERN,16.657143,-0.45348,-0.1226954937513283,32.03883629985046
HSTM,43.4127,0.05401,0.0135764032527574,51.09345853284855
USAR,12.236842,3.5961301,-0.0727774433203509,44.97890448166592
UAN,11.458625,0.25163,-0.0204414675223142,42.41435518452567
SKYH,16.657143,-0.31261,-0.0352783799619711,47.29064421257954
